sts,src,dest,seqn
889000000.0,32,16,9
889000000.0,11,19,10
889000000.0,28,15,10
889000000.0,33,23,9
889000000.0,25,24,8
889000000.0,2,26,13
889000000.0,27,25,10
889000000.0,26,26,10
889000000.0,19,20,11
889000000.0,26,13,11
889000000.0,1,14,11
889000000.0,14,14,11
889000000.0,22,19,12
889000000.0,10,24,11
889000000.0,31,19,12
889000000.0,36,21,10
889000000.0,7,14,12
889000000.0,3,13,11
889000000.0,8,19,12
889000000.0,20,16,12
889000000.0,28,25,11
889000000.0,2,18,14
889000000.0,18,23,9
889000000.0,24,16,13
889000000.0,11,17,11
889000000.0,23,17,8
889000000.0,4,15,11
889000000.0,32,13,10
889000000.0,29,23,12
889000000.0,27,15,11
889000000.0,25,14,9
889000000.0,12,12,10
889000000.0,35,24,14
889000000.0,9,13,12
889000000.0,18,20,10
889000000.0,17,15,10
889000000.0,11,26,12
889000000.0,13,19,9
890000000.0,35,13,15
890000000.0,3,20,12
890000000.0,23,23,9
890000000.0,20,15,13
890000000.0,5,24,8
890000000.0,12,12,11
890000000.0,16,23,8
890000000.0,1,19,12
890000000.0,34,16,11
890000000.0,36,26,11
890000000.0,26,23,12
890000000.0,28,18,12
890000000.0,6,19,11
890000000.0,7,14,13
890000000.0,33,20,10
890000000.0,29,12,13
890000000.0,30,22,9
890000000.0,32,13,11
890000000.0,15,20,10
890000000.0,21,25,8
890000000.0,14,21,12
890000000.0,2,24,15
890000000.0,25,22,10
890000000.0,24,16,14
890000000.0,6,20,12
890000000.0,10,14,12
890000000.0,16,25,9
890000000.0,8,16,13
890000000.0,33,25,11
890000000.0,34,21,12
890000000.0,25,16,11
890000000.0,4,15,12
890000000.0,11,16,13
890000000.0,17,12,11
890000000.0,18,15,11
890000000.0,31,26,13
890000000.0,2,21,16
890000000.0,35,14,16
890000000.0,20,19,14
890000000.0,27,21,12
890000000.0,29,20,14
890000000.0,28,24,13
890000000.0,7,24,14
890000000.0,26,17,13
890000000.0,14,25,13
890000000.0,1,23,13
890000000.0,32,13,12
890000000.0,3,16,13
890000000.0,13,13,10
891000000.0,1,18,14
891000000.0,22,12,13
891000000.0,31,19,14
891000000.0,23,22,10
891000000.0,17,20,12
891000000.0,4,24,13
891000000.0,8,20,14
891000000.0,36,23,12
891000000.0,3,19,14
891000000.0,9,13,13
891000000.0,29,20,15
891000000.0,7,25,15
891000000.0,5,12,9
891000000.0,24,13,15
891000000.0,34,18,13
891000000.0,15,20,11
891000000.0,18,14,12
891000000.0,32,12,13
891000000.0,33,23,12
891000000.0,11,23,14
891000000.0,10,26,13
891000000.0,12,23,12
891000000.0,30,18,10
891000000.0,28,12,14
891000000.0,3,25,15
891000000.0,18,14,13
891000000.0,24,12,16
891000000.0,29,21,16
891000000.0,4,25,14
891000000.0,20,13,15
891000000.0,19,15,12
891000000.0,28,21,15
891000000.0,34,18,14
891000000.0,5,17,10
891000000.0,10,25,14
891000000.0,1,13,15
891000000.0,17,14,13
891000000.0,27,12,13
891000000.0,8,17,15
891000000.0,16,24,10
891000000.0,2,26,17
891000000.0,22,17,14
891000000.0,12,15,13
891000000.0,31,15,15
891000000.0,32,16,14
891000000.0,30,25,11
891000000.0,9,24,14
891000000.0,14,19,14
891000000.0,29,25,17
891000000.0,19,18,13
891000000.0,11,12,15
891000000.0,31,22,16
892000000.0,33,24,13
892000000.0,34,26,15
892000000.0,32,18,15
892000000.0,26,21,14
892000000.0,9,18,15
892000000.0,5,13,11
892000000.0,21,14,9
892000000.0,30,14,12
892000000.0,27,12,14
892000000.0,18,12,14
892000000.0,10,15,15
892000000.0,7,26,16
892000000.0,36,24,13
892000000.0,16,22,11
892000000.0,13,18,11
892000000.0,12,15,14
892000000.0,25,16,12
892000000.0,10,26,16
892000000.0,4,19,15
892000000.0,5,26,12
892000000.0,34,22,16
892000000.0,3,19,16
892000000.0,8,15,16
892000000.0,22,26,15
892000000.0,2,12,18
892000000.0,7,21,17
892000000.0,21,17,10
892000000.0,23,18,11
892000000.0,27,17,15
892000000.0,18,21,15
892000000.0,33,20,14
892000000.0,30,20,13
892000000.0,12,25,15
892000000.0,13,18,12
892000000.0,1,18,16
892000000.0,9,23,16
892000000.0,14,22,15
892000000.0,29,15,18
892000000.0,17,12,14
892000000.0,11,18,16
892000000.0,28,15,16
892000000.0,36,14,14
892000000.0,19,13,14
892000000.0,13,23,13
892000000.0,27,19,16
892000000.0,25,23,13
892000000.0,26,22,15
893000000.0,33,14,15
893000000.0,14,26,16
893000000.0,1,23,17
893000000.0,4,12,16
893000000.0,24,17,17
893000000.0,21,14,11
893000000.0,16,24,12
893000000.0,7,19,18
893000000.0,30,14,14
893000000.0,12,20,16
893000000.0,11,23,17
893000000.0,22,25,16
893000000.0,36,23,15
893000000.0,20,15,16
893000000.0,17,23,15
893000000.0,23,14,12
893000000.0,18,25,16
893000000.0,10,18,17
893000000.0,20,26,17
893000000.0,23,26,13
893000000.0,24,18,18
893000000.0,11,16,18
893000000.0,19,13,15
893000000.0,6,17,13
893000000.0,14,20,17
893000000.0,13,20,14
893000000.0,15,21,12
893000000.0,3,22,17
893000000.0,36,16,16
893000000.0,12,24,17
893000000.0,5,17,13
893000000.0,2,23,19
893000000.0,4,23,17
893000000.0,8,25,17
893000000.0,27,23,17
893000000.0,22,14,17
893000000.0,25,14,14
893000000.0,29,21,19
893000000.0,34,14,17
893000000.0,32,20,16
893000000.0,31,20,17
893000000.0,18,17,17
893000000.0,16,18,13
893000000.0,7,17,19
893000000.0,27,14,18
893000000.0,6,22,14
893000000.0,34,15,18
894000000.0,28,13,17
894000000.0,13,26,15
894000000.0,30,15,15
894000000.0,7,13,20
894000000.0,31,17,18
894000000.0,25,23,15
894000000.0,10,24,18
894000000.0,5,26,14
894000000.0,11,24,19
894000000.0,33,13,16
894000000.0,24,14,19
894000000.0,18,22,18
894000000.0,21,15,12
894000000.0,1,14,18
894000000.0,8,20,18
894000000.0,17,15,16
894000000.0,15,22,13
894000000.0,14,24,18
894000000.0,12,17,18
894000000.0,19,17,16
894000000.0,16,17,14
894000000.0,3,21,18
894000000.0,9,14,17
894000000.0,4,17,18
894000000.0,2,18,20
894000000.0,20,12,18
894000000.0,36,23,17
894000000.0,35,16,17
894000000.0,8,21,19
894000000.0,25,19,16
894000000.0,14,15,19
894000000.0,36,23,18
894000000.0,32,22,17
894000000.0,13,22,16
894000000.0,11,19,20
894000000.0,12,21,19
894000000.0,24,20,20
894000000.0,27,15,19
894000000.0,4,15,19
894000000.0,21,19,13
894000000.0,19,22,17
894000000.0,15,18,14
894000000.0,3,25,19
894000000.0,16,24,15
894000000.0,6,13,15
894000000.0,5,25,15
894000000.0,29,23,20
894000000.0,1,25,19
894000000.0,33,18,17
894000000.0,23,16,14
894000000.0,20,26,19
894000000.0,17,14,17
894000000.0,22,19,18
894000000.0,10,26,19
894000000.0,7,16,21
894000000.0,26,23,16
894000000.0,30,19,16
895000000.0,33,18,18
895000000.0,3,20,20
895000000.0,11,20,21
895000000.0,24,24,21
895000000.0,19,18,18
895000000.0,1,15,20
895000000.0,4,18,20
895000000.0,16,23,16
895000000.0,5,23,16
895000000.0,20,25,20
895000000.0,10,24,20
895000000.0,8,26,20
895000000.0,29,17,21
895000000.0,28,25,18
895000000.0,12,24,20
895000000.0,2,15,21
895000000.0,25,18,17
895000000.0,6,23,16
895000000.0,23,12,15
895000000.0,21,18,14
895000000.0,15,23,15
895000000.0,13,13,17
895000000.0,22,17,19
895000000.0,20,13,21
895000000.0,36,26,19
895000000.0,28,17,19
895000000.0,3,15,21
895000000.0,34,17,19
895000000.0,24,17,22
895000000.0,27,12,20
895000000.0,17,15,18
895000000.0,11,16,22
895000000.0,30,23,17
895000000.0,31,24,19
895000000.0,6,18,17
895000000.0,16,13,17
895000000.0,15,24,16
895000000.0,18,24,19
895000000.0,29,17,22
895000000.0,14,12,20
895000000.0,23,22,16
895000000.0,21,23,15
895000000.0,19,20,19
895000000.0,22,13,20
895000000.0,12,13,21
895000000.0,8,19,21
895000000.0,35,13,18
895000000.0,25,26,18
895000000.0,10,12,21
895000000.0,35,19,19
896000000.0,4,19,21
896000000.0,26,26,17
896000000.0,12,13,22
896000000.0,33,20,19
896000000.0,24,21,23
896000000.0,14,17,21
896000000.0,22,26,21
896000000.0,1,23,21
896000000.0,18,18,20
896000000.0,28,26,20
896000000.0,16,20,18
896000000.0,27,26,21
896000000.0,10,15,22
896000000.0,9,16,18
896000000.0,3,16,22
896000000.0,29,15,23
896000000.0,8,24,22
896000000.0,11,26,23
896000000.0,34,19,20
896000000.0,36,25,20
896000000.0,13,23,18
896000000.0,31,19,20
896000000.0,15,20,17
896000000.0,20,19,22
896000000.0,2,24,22
896000000.0,7,19,22
