rts,src,dest,seqn,hops
855000000.0,13,20,20,5
855000000.0,20,15,19,2
855000000.0,15,12,19,1
855000000.0,26,24,25,3
855000000.0,12,20,20,4
855000000.0,21,24,19,2
855000000.0,16,12,20,1
855000000.0,17,20,18,2
855000000.0,11,15,22,1
855000000.0,25,26,17,1
856000000.0,16,19,21,1
856000000.0,23,16,19,5
856000000.0,22,25,23,1
856000000.0,18,24,20,8
856000000.0,26,22,26,2
856000000.0,21,14,20,2
856000000.0,12,15,21,1
856000000.0,13,12,21,1
856000000.0,24,20,26,3
856000000.0,14,17,16,1
