rts,src,dest,seqn,hops
889000000.0,6,23,9,9
889000000.0,27,22,10,2
889000000.0,15,17,12,1
889000000.0,5,23,10,4
889000000.0,34,23,13,4
889000000.0,32,23,10,3
889000000.0,2,23,12,7
889000000.0,31,26,13,1
889000000.0,8,17,12,2
889000000.0,33,22,10,2
889000000.0,27,24,11,1
889000000.0,25,26,13,1
889000000.0,22,24,11,1
889000000.0,36,25,11,2
890000000.0,22,25,12,2
890000000.0,10,14,8,1
890000000.0,20,17,8,1
890000000.0,34,23,14,4
890000000.0,18,25,15,4
890000000.0,7,16,14,1
890000000.0,9,12,12,1
890000000.0,1,17,11,5
890000000.0,15,25,14,4
890000000.0,8,26,13,4
890000000.0,2,13,14,2
890000000.0,33,25,11,2
890000000.0,31,25,16,1
891000000.0,6,13,12,4
891000000.0,13,14,11,1
891000000.0,2,26,15,3
891000000.0,19,17,11,1
891000000.0,15,17,15,1
891000000.0,14,17,15,1
891000000.0,34,26,17,1
891000000.0,8,17,14,3
891000000.0,10,17,9,1
891000000.0,32,25,14,3
892000000.0,7,26,17,3
892000000.0,20,23,11,4
892000000.0,23,22,11,1
892000000.0,11,15,16,1
892000000.0,20,19,12,1
892000000.0,19,23,14,4
893000000.0,9,26,15,5
893000000.0,18,19,18,1
893000000.0,14,23,17,6
893000000.0,20,25,13,4
893000000.0,19,17,16,1
893000000.0,4,25,16,3
893000000.0,14,17,18,1
893000000.0,20,22,14,3
893000000.0,9,25,16,5
894000000.0,14,16,19,1
894000000.0,24,24,16,2
894000000.0,35,22,16,3
894000000.0,20,23,15,4
894000000.0,10,17,14,1
894000000.0,15,17,20,1
894000000.0,32,25,19,3
895000000.0,4,24,17,4
895000000.0,34,24,21,3
895000000.0,36,24,18,4
895000000.0,7,24,22,5
895000000.0,19,17,19,1
895000000.0,4,22,18,4
895000000.0,13,15,19,2
895000000.0,20,23,17,4
895000000.0,24,22,19,1
895000000.0,15,25,21,4
896000000.0,4,23,19,6
896000000.0,32,22,22,2
896000000.0,14,13,23,1
896000000.0,27,22,18,2
896000000.0,34,23,22,5
